XCoord,YCoord,XCOORD,YCOORD,ID500M
4467250.00000000,3590250.00000000,4467250.000000,3590250.000000,500mE44670N35900
4467750.00000000,3590250.00000000,4467750.000000,3590250.000000,500mE44675N35900
4468250.00000000,3590250.00000000,4468250.000000,3590250.000000,500mE44680N35900
4468750.00000000,3590250.00000000,4468750.000000,3590250.000000,500mE44685N35900
4469250.00000000,3590250.00000000,4469250.000000,3590250.000000,500mE44690N35900
4469750.00000000,3590250.00000000,4469750.000000,3590250.000000,500mE44695N35900
4459750.00000000,3590750.00000000,4459750.000000,3590750.000000,500mE44595N35905
4460250.00000000,3590750.00000000,4460250.000000,3590750.000000,500mE44600N35905
4460750.00000000,3590750.00000000,4460750.000000,3590750.000000,500mE44605N35905
4461250.00000000,3590750.00000000,4461250.000000,3590750.000000,500mE44610N35905
4461750.00000000,3590750.00000000,4461750.000000,3590750.000000,500mE44615N35905
4462250.00000000,3590750.00000000,4462250.000000,3590750.000000,500mE44620N35905
4462750.00000000,3590750.00000000,4462750.000000,3590750.000000,500mE44625N35905
4463250.00000000,3590750.00000000,4463250.000000,3590750.000000,500mE44630N35905
4463750.00000000,3590750.00000000,4463750.000000,3590750.000000,500mE44635N35905
4464250.00000000,3590750.00000000,4464250.000000,3590750.000000,500mE44640N35905
4464750.00000000,3590750.00000000,4464750.000000,3590750.000000,500mE44645N35905
4465250.00000000,3590750.00000000,4465250.000000,3590750.000000,500mE44650N35905
4465750.00000000,3590750.00000000,4465750.000000,3590750.000000,500mE44655N35905
4466250.00000000,3590750.00000000,4466250.000000,3590750.000000,500mE44660N35905
4500250.00000000,3590750.00000000,4500250.000000,3590750.000000,500mE45000N35905
4500750.00000000,3590750.00000000,4500750.000000,3590750.000000,500mE45005N35905
4505750.00000000,3590750.00000000,4505750.000000,3590750.000000,500mE45055N35905
4506250.00000000,3590750.00000000,4506250.000000,3590750.000000,500mE45060N35905
4459750.00000000,3591250.00000000,4459750.000000,3591250.000000,500mE44595N35910
4460250.00000000,3591250.00000000,4460250.000000,3591250.000000,500mE44600N35910
4460750.00000000,3591250.00000000,4460750.000000,3591250.000000,500mE44605N35910
4461250.00000000,3591250.00000000,4461250.000000,3591250.000000,500mE44610N35910
4461750.00000000,3591250.00000000,4461750.000000,3591250.000000,500mE44615N35910
4462250.00000000,3591250.00000000,4462250.000000,3591250.000000,500mE44620N35910
4462750.00000000,3591250.00000000,4462750.000000,3591250.000000,500mE44625N35910
4463250.00000000,3591250.00000000,4463250.000000,3591250.000000,500mE44630N35910
4463750.00000000,3591250.00000000,4463750.000000,3591250.000000,500mE44635N35910
4464250.00000000,3591250.00000000,4464250.000000,3591250.000000,500mE44640N35910
4464750.00000000,3591250.00000000,4464750.000000,3591250.000000,500mE44645N35910
4465250.00000000,3591250.00000000,4465250.000000,3591250.000000,500mE44650N35910
4500250.00000000,3591250.00000000,4500250.000000,3591250.000000,500mE45000N35910
4500750.00000000,3591250.00000000,4500750.000000,3591250.000000,500mE45005N35910
4501250.00000000,3591250.00000000,4501250.000000,3591250.000000,500mE45010N35910
4501750.00000000,3591250.00000000,4501750.000000,3591250.000000,500mE45015N35910
4505250.00000000,3591250.00000000,4505250.000000,3591250.000000,500mE45050N35910
4505750.00000000,3591250.00000000,4505750.000000,3591250.000000,500mE45055N35910
4506250.00000000,3591250.00000000,4506250.000000,3591250.000000,500mE45060N35910
4458750.00000000,3591750.00000000,4458750.000000,3591750.000000,500mE44585N35915
4459250.00000000,3591750.00000000,4459250.000000,3591750.000000,500mE44590N35915
4459750.00000000,3591750.00000000,4459750.000000,3591750.000000,500mE44595N35915
4460250.00000000,3591750.00000000,4460250.000000,3591750.000000,500mE44600N35915
4460750.00000000,3591750.00000000,4460750.000000,3591750.000000,500mE44605N35915
4461250.00000000,3591750.00000000,4461250.000000,3591750.000000,500mE44610N35915
4461750.00000000,3591750.00000000,4461750.000000,3591750.000000,500mE44615N35915
4462250.00000000,3591750.00000000,4462250.000000,3591750.000000,500mE44620N35915
4462750.00000000,3591750.00000000,4462750.000000,3591750.000000,500mE44625N35915
4463250.00000000,3591750.00000000,4463250.000000,3591750.000000,500mE44630N35915
4463750.00000000,3591750.00000000,4463750.000000,3591750.000000,500mE44635N35915
4464250.00000000,3591750.00000000,4464250.000000,3591750.000000,500mE44640N35915
4500250.00000000,3591750.00000000,4500250.000000,3591750.000000,500mE45000N35915
4500750.00000000,3591750.00000000,4500750.000000,3591750.000000,500mE45005N35915
4501250.00000000,3591750.00000000,4501250.000000,3591750.000000,500mE45010N35915
4501750.00000000,3591750.00000000,4501750.000000,3591750.000000,500mE45015N35915
4502250.00000000,3591750.00000000,4502250.000000,3591750.000000,500mE45020N35915
4502750.00000000,3591750.00000000,4502750.000000,3591750.000000,500mE45025N35915
4503250.00000000,3591750.00000000,4503250.000000,3591750.000000,500mE45030N35915
4504750.00000000,3591750.00000000,4504750.000000,3591750.000000,500mE45045N35915
4505250.00000000,3591750.00000000,4505250.000000,3591750.000000,500mE45050N35915
4505750.00000000,3591750.00000000,4505750.000000,3591750.000000,500mE45055N35915
4506250.00000000,3591750.00000000,4506250.000000,3591750.000000,500mE45060N35915
4506750.00000000,3591750.00000000,4506750.000000,3591750.000000,500mE45065N35915
4458750.00000000,3592250.00000000,4458750.000000,3592250.000000,500mE44585N35920
4459250.00000000,3592250.00000000,4459250.000000,3592250.000000,500mE44590N35920
4459750.00000000,3592250.00000000,4459750.000000,3592250.000000,500mE44595N35920
4460250.00000000,3592250.00000000,4460250.000000,3592250.000000,500mE44600N35920
4460750.00000000,3592250.00000000,4460750.000000,3592250.000000,500mE44605N35920
4461250.00000000,3592250.00000000,4461250.000000,3592250.000000,500mE44610N35920
4461750.00000000,3592250.00000000,4461750.000000,3592250.000000,500mE44615N35920
4462250.00000000,3592250.00000000,4462250.000000,3592250.000000,500mE44620N35920
4462750.00000000,3592250.00000000,4462750.000000,3592250.000000,500mE44625N35920
4463250.00000000,3592250.00000000,4463250.000000,3592250.000000,500mE44630N35920
4500750.00000000,3592250.00000000,4500750.000000,3592250.000000,500mE45005N35920
4501250.00000000,3592250.00000000,4501250.000000,3592250.000000,500mE45010N35920
4501750.00000000,3592250.00000000,4501750.000000,3592250.000000,500mE45015N35920
4502250.00000000,3592250.00000000,4502250.000000,3592250.000000,500mE45020N35920
4502750.00000000,3592250.00000000,4502750.000000,3592250.000000,500mE45025N35920
4503250.00000000,3592250.00000000,4503250.000000,3592250.000000,500mE45030N35920
4503750.00000000,3592250.00000000,4503750.000000,3592250.000000,500mE45035N35920
4504250.00000000,3592250.00000000,4504250.000000,3592250.000000,500mE45040N35920
4504750.00000000,3592250.00000000,4504750.000000,3592250.000000,500mE45045N35920
4505250.00000000,3592250.00000000,4505250.000000,3592250.000000,500mE45050N35920
4505750.00000000,3592250.00000000,4505750.000000,3592250.000000,500mE45055N35920
4506250.00000000,3592250.00000000,4506250.000000,3592250.000000,500mE45060N35920
4506750.00000000,3592250.00000000,4506750.000000,3592250.000000,500mE45065N35920
4507250.00000000,3592250.00000000,4507250.000000,3592250.000000,500mE45070N35920
4458250.00000000,3592750.00000000,4458250.000000,3592750.000000,500mE44580N35925
4458750.00000000,3592750.00000000,4458750.000000,3592750.000000,500mE44585N35925
4459250.00000000,3592750.00000000,4459250.000000,3592750.000000,500mE44590N35925
4459750.00000000,3592750.00000000,4459750.000000,3592750.000000,500mE44595N35925
4460250.00000000,3592750.00000000,4460250.000000,3592750.000000,500mE44600N35925
4460750.00000000,3592750.00000000,4460750.000000,3592750.000000,500mE44605N35925
4461250.00000000,3592750.00000000,4461250.000000,3592750.000000,500mE44610N35925
4461750.00000000,3592750.00000000,4461750.000000,3592750.000000,500mE44615N35925
4462250.00000000,3592750.00000000,4462250.000000,3592750.000000,500mE44620N35925
4500750.00000000,3592750.00000000,4500750.000000,3592750.000000,500mE45005N35925
4501250.00000000,3592750.00000000,4501250.000000,3592750.000000,500mE45010N35925
4501750.00000000,3592750.00000000,4501750.000000,3592750.000000,500mE45015N35925
4502250.00000000,3592750.00000000,4502250.000000,3592750.000000,500mE45020N35925
4502750.00000000,3592750.00000000,4502750.000000,3592750.000000,500mE45025N35925
4503250.00000000,3592750.00000000,4503250.000000,3592750.000000,500mE45030N35925
4503750.00000000,3592750.00000000,4503750.000000,3592750.000000,500mE45035N35925
4504250.00000000,3592750.00000000,4504250.000000,3592750.000000,500mE45040N35925
4504750.00000000,3592750.00000000,4504750.000000,3592750.000000,500mE45045N35925
4506250.00000000,3592750.00000000,4506250.000000,3592750.000000,500mE45060N35925
4506750.00000000,3592750.00000000,4506750.000000,3592750.000000,500mE45065N35925
4507250.00000000,3592750.00000000,4507250.000000,3592750.000000,500mE45070N35925
4507750.00000000,3592750.00000000,4507750.000000,3592750.000000,500mE45075N35925
4508250.00000000,3592750.00000000,4508250.000000,3592750.000000,500mE45080N35925
4508750.00000000,3592750.00000000,4508750.000000,3592750.000000,500mE45085N35925
4509250.00000000,3592750.00000000,4509250.000000,3592750.000000,500mE45090N35925
4458250.00000000,3593250.00000000,4458250.000000,3593250.000000,500mE44580N35930
4458750.00000000,3593250.00000000,4458750.000000,3593250.000000,500mE44585N35930
4459250.00000000,3593250.00000000,4459250.000000,3593250.000000,500mE44590N35930
4459750.00000000,3593250.00000000,4459750.000000,3593250.000000,500mE44595N35930
4460250.00000000,3593250.00000000,4460250.000000,3593250.000000,500mE44600N35930
4460750.00000000,3593250.00000000,4460750.000000,3593250.000000,500mE44605N35930
4461250.00000000,3593250.00000000,4461250.000000,3593250.000000,500mE44610N35930
4500750.00000000,3593250.00000000,4500750.000000,3593250.000000,500mE45005N35930
4501250.00000000,3593250.00000000,4501250.000000,3593250.000000,500mE45010N35930
4501750.00000000,3593250.00000000,4501750.000000,3593250.000000,500mE45015N35930
4502250.00000000,3593250.00000000,4502250.000000,3593250.000000,500mE45020N35930
4502750.00000000,3593250.00000000,4502750.000000,3593250.000000,500mE45025N35930
4503250.00000000,3593250.00000000,4503250.000000,3593250.000000,500mE45030N35930
4507250.00000000,3593250.00000000,4507250.000000,3593250.000000,500mE45070N35930
4507750.00000000,3593250.00000000,4507750.000000,3593250.000000,500mE45075N35930
4508250.00000000,3593250.00000000,4508250.000000,3593250.000000,500mE45080N35930
4508750.00000000,3593250.00000000,4508750.000000,3593250.000000,500mE45085N35930
4509250.00000000,3593250.00000000,4509250.000000,3593250.000000,500mE45090N35930
4458250.00000000,3593750.00000000,4458250.000000,3593750.000000,500mE44580N35935
4458750.00000000,3593750.00000000,4458750.000000,3593750.000000,500mE44585N35935
4459250.00000000,3593750.00000000,4459250.000000,3593750.000000,500mE44590N35935
4459750.00000000,3593750.00000000,4459750.000000,3593750.000000,500mE44595N35935
4460250.00000000,3593750.00000000,4460250.000000,3593750.000000,500mE44600N35935
4460750.00000000,3593750.00000000,4460750.000000,3593750.000000,500mE44605N35935
4501250.00000000,3593750.00000000,4501250.000000,3593750.000000,500mE45010N35935
4501750.00000000,3593750.00000000,4501750.000000,3593750.000000,500mE45015N35935
4502250.00000000,3593750.00000000,4502250.000000,3593750.000000,500mE45020N35935
4502750.00000000,3593750.00000000,4502750.000000,3593750.000000,500mE45025N35935
4508250.00000000,3593750.00000000,4508250.000000,3593750.000000,500mE45080N35935
4508750.00000000,3593750.00000000,4508750.000000,3593750.000000,500mE45085N35935
4509250.00000000,3593750.00000000,4509250.000000,3593750.000000,500mE45090N35935
4458250.00000000,3594250.00000000,4458250.000000,3594250.000000,500mE44580N35940
4458750.00000000,3594250.00000000,4458750.000000,3594250.000000,500mE44585N35940
4459250.00000000,3594250.00000000,4459250.000000,3594250.000000,500mE44590N35940
4459750.00000000,3594250.00000000,4459750.000000,3594250.000000,500mE44595N35940
4460250.00000000,3594250.00000000,4460250.000000,3594250.000000,500mE44600N35940
4501750.00000000,3594250.00000000,4501750.000000,3594250.000000,500mE45015N35940
4502250.00000000,3594250.00000000,4502250.000000,3594250.000000,500mE45020N35940
4508250.00000000,3594250.00000000,4508250.000000,3594250.000000,500mE45080N35940
4508750.00000000,3594250.00000000,4508750.000000,3594250.000000,500mE45085N35940
4509250.00000000,3594250.00000000,4509250.000000,3594250.000000,500mE45090N35940
4458250.00000000,3594750.00000000,4458250.000000,3594750.000000,500mE44580N35945
4458750.00000000,3594750.00000000,4458750.000000,3594750.000000,500mE44585N35945
4459250.00000000,3594750.00000000,4459250.000000,3594750.000000,500mE44590N35945
4459750.00000000,3594750.00000000,4459750.000000,3594750.000000,500mE44595N35945
4460250.00000000,3594750.00000000,4460250.000000,3594750.000000,500mE44600N35945
4501750.00000000,3594750.00000000,4501750.000000,3594750.000000,500mE45015N35945
4502250.00000000,3594750.00000000,4502250.000000,3594750.000000,500mE45020N35945
4508250.00000000,3594750.00000000,4508250.000000,3594750.000000,500mE45080N35945
4508750.00000000,3594750.00000000,4508750.000000,3594750.000000,500mE45085N35945
4509250.00000000,3594750.00000000,4509250.000000,3594750.000000,500mE45090N35945
4509750.00000000,3594750.00000000,4509750.000000,3594750.000000,500mE45095N35945
4510250.00000000,3594750.00000000,4510250.000000,3594750.000000,500mE45100N35945
4458250.00000000,3595250.00000000,4458250.000000,3595250.000000,500mE44580N35950
4458750.00000000,3595250.00000000,4458750.000000,3595250.000000,500mE44585N35950
4459250.00000000,3595250.00000000,4459250.000000,3595250.000000,500mE44590N35950
4459750.00000000,3595250.00000000,4459750.000000,3595250.000000,500mE44595N35950
4502250.00000000,3595250.00000000,4502250.000000,3595250.000000,500mE45020N35950
4508250.00000000,3595250.00000000,4508250.000000,3595250.000000,500mE45080N35950
4508750.00000000,3595250.00000000,4508750.000000,3595250.000000,500mE45085N35950
4509250.00000000,3595250.00000000,4509250.000000,3595250.000000,500mE45090N35950
4509750.00000000,3595250.00000000,4509750.000000,3595250.000000,500mE45095N35950
4510250.00000000,3595250.00000000,4510250.000000,3595250.000000,500mE45100N35950
4458250.00000000,3595750.00000000,4458250.000000,3595750.000000,500mE44580N35955
4458750.00000000,3595750.00000000,4458750.000000,3595750.000000,500mE44585N35955
4459250.00000000,3595750.00000000,4459250.000000,3595750.000000,500mE44590N35955
4459750.00000000,3595750.00000000,4459750.000000,3595750.000000,500mE44595N35955
4502250.00000000,3595750.00000000,4502250.000000,3595750.000000,500mE45020N35955
4508250.00000000,3595750.00000000,4508250.000000,3595750.000000,500mE45080N35955
4508750.00000000,3595750.00000000,4508750.000000,3595750.000000,500mE45085N35955
4509250.00000000,3595750.00000000,4509250.000000,3595750.000000,500mE45090N35955
4509750.00000000,3595750.00000000,4509750.000000,3595750.000000,500mE45095N35955
4510250.00000000,3595750.00000000,4510250.000000,3595750.000000,500mE45100N35955
4458250.00000000,3596250.00000000,4458250.000000,3596250.000000,500mE44580N35960
4458750.00000000,3596250.00000000,4458750.000000,3596250.000000,500mE44585N35960
4459250.00000000,3596250.00000000,4459250.000000,3596250.000000,500mE44590N35960
4459750.00000000,3596250.00000000,4459750.000000,3596250.000000,500mE44595N35960
4508250.00000000,3596250.00000000,4508250.000000,3596250.000000,500mE45080N35960
4508750.00000000,3596250.00000000,4508750.000000,3596250.000000,500mE45085N35960
4509250.00000000,3596250.00000000,4509250.000000,3596250.000000,500mE45090N35960
4509750.00000000,3596250.00000000,4509750.000000,3596250.000000,500mE45095N35960
4510250.00000000,3596250.00000000,4510250.000000,3596250.000000,500mE45100N35960
4458250.00000000,3596750.00000000,4458250.000000,3596750.000000,500mE44580N35965
4458750.00000000,3596750.00000000,4458750.000000,3596750.000000,500mE44585N35965
