XCoord,YCoord,layer
4489750,3657250,1
4490250,3657250,1
4490750,3657250,1
4491250,3657250,1
4491750,3657250,0.137783664603019
4492250,3657250,0
4492750,3657250,0
4493250,3657250,0
4493750,3657250,0
4494250,3657250,0
4494750,3657250,0
4495250,3657250,0
4495750,3657250,0
4496250,3657250,0
4496750,3657250,0
4497250,3657250,0
4497750,3657250,0
4498250,3657250,0
4498750,3657250,0
4499250,3657250,0
4499750,3657250,0
4500250,3657250,0
4500750,3657250,0
4501250,3657250,0
4501750,3657250,0
4502250,3657250,0
4502750,3657250,0
4503250,3657250,0
4503750,3657250,0
4504250,3657250,0
4504750,3657250,0
4505250,3657250,0
4505750,3657250,0
4506250,3657250,0
4506750,3657250,0
4507250,3657250,0
4507750,3657250,0
4508250,3657250,0
4508750,3657250,0
4509250,3657250,0
4509750,3657250,0
4510250,3657250,0
4510750,3657250,0
4511250,3657250,0
4511750,3657250,0
4512250,3657250,0
4512750,3657250,0
4513250,3657250,0
4513750,3657250,0
4459750,3656750,0
4460250,3656750,0
4460750,3656750,0
4461250,3656750,0
4461750,3656750,0
4462250,3656750,0
4462750,3656750,0
4463250,3656750,0
4463750,3656750,0
4464250,3656750,0
4464750,3656750,0
4465250,3656750,0
4465750,3656750,0
4466250,3656750,0
4466750,3656750,0
4467250,3656750,0
4467750,3656750,0
4468250,3656750,0
4468750,3656750,0
4469250,3656750,0
4469750,3656750,0
4470250,3656750,0
4470750,3656750,0
4471250,3656750,0
4471750,3656750,0
4472250,3656750,0
4472750,3656750,0
4473250,3656750,0
4473750,3656750,0
4474250,3656750,0
4474750,3656750,0
4475250,3656750,0
4475750,3656750,0
4476250,3656750,0
4476750,3656750,0
4477250,3656750,0
4477750,3656750,0
4478250,3656750,0.683589901055842
4478750,3656750,1
4479250,3656750,1
4479750,3656750,1
4480250,3656750,1
4480750,3656750,1
4481250,3656750,1
4481750,3656750,1
4482250,3656750,1
4482750,3656750,1
4483250,3656750,1
4483750,3656750,1
4484250,3656750,1
4484750,3656750,1
4485250,3656750,1
4485750,3656750,1
4486250,3656750,1
4486750,3656750,1
4487250,3656750,1
4487750,3656750,1
4488250,3656750,1
4488750,3656750,1
4489250,3656750,1
4489750,3656750,1
4490250,3656750,1
4490750,3656750,1
4491250,3656750,1
4491750,3656750,1
4492250,3656750,0
4492750,3656750,0
4493250,3656750,0
4493750,3656750,0
4494250,3656750,0
4494750,3656750,0
4495250,3656750,0
4495750,3656750,0
4496250,3656750,0
4496750,3656750,0
4497250,3656750,0
4497750,3656750,0
4498250,3656750,0
4498750,3656750,0
4499250,3656750,0
4499750,3656750,0
4500250,3656750,0
4500750,3656750,0
4501250,3656750,0
4501750,3656750,0
4502250,3656750,0
4502750,3656750,0
4503250,3656750,0
4503750,3656750,0
4504250,3656750,0
4504750,3656750,0
4505250,3656750,0
4505750,3656750,0
4506250,3656750,0
4506750,3656750,0
4507250,3656750,0
4507750,3656750,0
4508250,3656750,0
4508750,3656750,0
4509250,3656750,0
4509750,3656750,0
4510250,3656750,0
4510750,3656750,0
4511250,3656750,0
4511750,3656750,0
4512250,3656750,0
4512750,3656750,0
4513250,3656750,0
4513750,3656750,0
4459750,3656250,0
4460250,3656250,0
4460750,3656250,0
4461250,3656250,0
4461750,3656250,0
4462250,3656250,0
4462750,3656250,0
4463250,3656250,0
4463750,3656250,0
4464250,3656250,0
4464750,3656250,0
4465250,3656250,0
4465750,3656250,0
4466250,3656250,0
4466750,3656250,0
4467250,3656250,0
4467750,3656250,0
4468250,3656250,0
4468750,3656250,0
4469250,3656250,0
4469750,3656250,0
4470250,3656250,0
4470750,3656250,0
4471250,3656250,0
4471750,3656250,0
4472250,3656250,0
4472750,3656250,0
4473250,3656250,0
4473750,3656250,0
4474250,3656250,0
4474750,3656250,0
4475250,3656250,0
4475750,3656250,0
4476250,3656250,0
4476750,3656250,0
4477250,3656250,0
4477750,3656250,0
4478250,3656250,0
4478750,3656250,1
4479250,3656250,1
4479750,3656250,1
4480250,3656250,1
4480750,3656250,1
4481250,3656250,1
4481750,3656250,1
4482250,3656250,1
4482750,3656250,1
4483250,3656250,1
4483750,3656250,1
4484250,3656250,1
4484750,3656250,1
4485250,3656250,1
4485750,3656250,1
4486250,3656250,1
4486750,3656250,1
4487250,3656250,1
4487750,3656250,1
4488250,3656250,1
4488750,3656250,1
4489250,3656250,1
4489750,3656250,1
4490250,3656250,1
4490750,3656250,1
4491250,3656250,1
4491750,3656250,1
4492250,3656250,0.523662523415094
4492750,3656250,0
4493250,3656250,0
4493750,3656250,0
4494250,3656250,0
4494750,3656250,0
4495250,3656250,0
4495750,3656250,0
4496250,3656250,0
4496750,3656250,0
4497250,3656250,0
4497750,3656250,0
4498250,3656250,0
4498750,3656250,0
4499250,3656250,0
4499750,3656250,0
4500250,3656250,0
4500750,3656250,0
4501250,3656250,0
4501750,3656250,0
4502250,3656250,0
4502750,3656250,0
4503250,3656250,0
4503750,3656250,0
4504250,3656250,0
4504750,3656250,0
4505250,3656250,0
4505750,3656250,0
4506250,3656250,0
4506750,3656250,0
4507250,3656250,0
4507750,3656250,0
4508250,3656250,0
4508750,3656250,0
4509250,3656250,0
4509750,3656250,0
4510250,3656250,0
4510750,3656250,0
4511250,3656250,0
4511750,3656250,0
4512250,3656250,0
4512750,3656250,0
4513250,3656250,0
4513750,3656250,0
4459750,3655750,0
4460250,3655750,0
4460750,3655750,0
4461250,3655750,0
4461750,3655750,0
4462250,3655750,0
4462750,3655750,0
4463250,3655750,0
4463750,3655750,0
4464250,3655750,0
4464750,3655750,0
4465250,3655750,0
4465750,3655750,0
4466250,3655750,0
4466750,3655750,0
4467250,3655750,0
4467750,3655750,0
4468250,3655750,0
4468750,3655750,0
4469250,3655750,0
4469750,3655750,0
4470250,3655750,0
4470750,3655750,0
4471250,3655750,0
4471750,3655750,0
4472250,3655750,0
4472750,3655750,0
4473250,3655750,0
4473750,3655750,0
4474250,3655750,0
4474750,3655750,0
4475250,3655750,0
4475750,3655750,0
4476250,3655750,0
4476750,3655750,0
4477250,3655750,0
4477750,3655750,0
4478250,3655750,0
4478750,3655750,0.794660099630236
4479250,3655750,1
4479750,3655750,1
4480250,3655750,1
4480750,3655750,1
4481250,3655750,1
4481750,3655750,1
4482250,3655750,1
4482750,3655750,1
4483250,3655750,1
4483750,3655750,1
4484250,3655750,1
4484750,3655750,1
4485250,3655750,1
4485750,3655750,1
4486250,3655750,1
4486750,3655750,1
4487250,3655750,1
4487750,3655750,1
4488250,3655750,1
4488750,3655750,1
4489250,3655750,1
4489750,3655750,1
4490250,3655750,1
4490750,3655750,1
4491250,3655750,1
4491750,3655750,1
4492250,3655750,1
4492750,3655750,0
4493250,3655750,0
4493750,3655750,0
4494250,3655750,0
4494750,3655750,0
4495250,3655750,0
4495750,3655750,0
4496250,3655750,0
4496750,3655750,0
4497250,3655750,0
4497750,3655750,0
4498250,3655750,0
4498750,3655750,0
4499250,3655750,0
4499750,3655750,0
4500250,3655750,0
4500750,3655750,0
4501250,3655750,0
4501750,3655750,0
4502250,3655750,0
4502750,3655750,0
4503250,3655750,0
4503750,3655750,0
4504250,3655750,0
4504750,3655750,0
4505250,3655750,0
4505750,3655750,0
4506250,3655750,0
4506750,3655750,0
4507250,3655750,0
4507750,3655750,0
4508250,3655750,0
4508750,3655750,0
4509250,3655750,0
4509750,3655750,0
4510250,3655750,0
4510750,3655750,0
4511250,3655750,0
4511750,3655750,0
4512250,3655750,0
4512750,3655750,0
4513250,3655750,0
4513750,3655750,0
4459750,3655250,0
4460250,3655250,0
4460750,3655250,0
4461250,3655250,0
4461750,3655250,0
4462250,3655250,0
4462750,3655250,0
4463250,3655250,0
4463750,3655250,0
4464250,3655250,0
4464750,3655250,0
4465250,3655250,0
4465750,3655250,0
4466250,3655250,0
4466750,3655250,0
4467250,3655250,0
4467750,3655250,0
4468250,3655250,0
4468750,3655250,0
4469250,3655250,0
4469750,3655250,0
4470250,3655250,0
4470750,3655250,0
4471250,3655250,0
4471750,3655250,0
4472250,3655250,0
4472750,3655250,0
4473250,3655250,0
4473750,3655250,0
4474250,3655250,0
4474750,3655250,0
4475250,3655250,0
4475750,3655250,0
4476250,3655250,0
4476750,3655250,0
4477250,3655250,0
4477750,3655250,0
4478250,3655250,0
4478750,3655250,0
4479250,3655250,1
4479750,3655250,1
4480250,3655250,1
4480750,3655250,1
4481250,3655250,1
4481750,3655250,1
4482250,3655250,1
4482750,3655250,1
4483250,3655250,1
4483750,3655250,1
4484250,3655250,1
4484750,3655250,1
4485250,3655250,1
4485750,3655250,1
4486250,3655250,1
4486750,3655250,1
4487250,3655250,1
4487750,3655250,1
4488250,3655250,1
4488750,3655250,1
4489250,3655250,1
4489750,3655250,1
4490250,3655250,1
4490750,3655250,1
4491250,3655250,1
4491750,3655250,1
4492250,3655250,1
4492750,3655250,0.20139866126445
4493250,3655250,0
4493750,3655250,0
4494250,3655250,0
4494750,3655250,0
4495250,3655250,0
4495750,3655250,0
4496250,3655250,0
4496750,3655250,0
4497250,3655250,0
4497750,3655250,0
4498250,3655250,0
4498750,3655250,0
4499250,3655250,0
4499750,3655250,0
4500250,3655250,0
4500750,3655250,0
4501250,3655250,0
4501750,3655250,0
4502250,3655250,0
4502750,3655250,0
4503250,3655250,0
4503750,3655250,0
4504250,3655250,0
4504750,3655250,0
4505250,3655250,0
4505750,3655250,0
4506250,3655250,0
4506750,3655250,0
4507250,3655250,0
4507750,3655250,0
4508250,3655250,0
4508750,3655250,0
4509250,3655250,0
4509750,3655250,0
4510250,3655250,0
4510750,3655250,0
4511250,3655250,0
4511750,3655250,0
4512250,3655250,0
4512750,3655250,0
4513250,3655250,0
4513750,3655250,0
4459750,3654750,0
4460250,3654750,0
4460750,3654750,0
4461250,3654750,0
4461750,3654750,0
4462250,3654750,0
4462750,3654750,0
4463250,3654750,0
4463750,3654750,0
4464250,3654750,0
4464750,3654750,0
4465250,3654750,0
4465750,3654750,0
4466250,3654750,0
4466750,3654750,0
4467250,3654750,0
4467750,3654750,0
4468250,3654750,0
4468750,3654750,0
4469250,3654750,0
4469750,3654750,0
4470250,3654750,0
4470750,3654750,0
4471250,3654750,0
4471750,3654750,0
4472250,3654750,0
4472750,3654750,0
4473250,3654750,0
4473750,3654750,0
4474250,3654750,0
4474750,3654750,0
4475250,3654750,0
4475750,3654750,0
4476250,3654750,0
4476750,3654750,0
4477250,3654750,0
4477750,3654750,0
4478250,3654750,0
4478750,3654750,0
4479250,3654750,0.657038965722993
4479750,3654750,1
4480250,3654750,1
4480750,3654750,1
4481250,3654750,1
4481750,3654750,1
4482250,3654750,1
4482750,3654750,1
4483250,3654750,1
4483750,3654750,1
4484250,3654750,1
4484750,3654750,1
4485250,3654750,1
4485750,3654750,1
4486250,3654750,1
4486750,3654750,1
4487250,3654750,1
4487750,3654750,1
4488250,3654750,1
4488750,3654750,1
4489250,3654750,1
4489750,3654750,1
4490250,3654750,1
4490750,3654750,1
4491250,3654750,1
4491750,3654750,1
4492250,3654750,1
4492750,3654750,1
4493250,3654750,0
4493750,3654750,0
4494250,3654750,0
4494750,3654750,0
4495250,3654750,0
4495750,3654750,0
4496250,3654750,0
4496750,3654750,0
4497250,3654750,0
4497750,3654750,0
4498250,3654750,0
4498750,3654750,0
4499250,3654750,0
4499750,3654750,0
4500250,3654750,0
4500750,3654750,0
4501250,3654750,0
4501750,3654750,0
4502250,3654750,0
4502750,3654750,0
4503250,3654750,0
4503750,3654750,0
4504250,3654750,0
4504750,3654750,0
4505250,3654750,0
4505750,3654750,0
4506250,3654750,0
4506750,3654750,0
4507250,3654750,0
4507750,3654750,0
4508250,3654750,0
4508750,3654750,0
4509250,3654750,0
4509750,3654750,0
4510250,3654750,0
4510750,3654750,0
4511250,3654750,0
4511750,3654750,0
4512250,3654750,0
4512750,3654750,0
4513250,3654750,0
4513750,3654750,0
4459750,3654250,0
4460250,3654250,0
4460750,3654250,0
4461250,3654250,0
4461750,3654250,0
4462250,3654250,0
4462750,3654250,0
4463250,3654250,0
4463750,3654250,0
4464250,3654250,0
4464750,3654250,0
4465250,3654250,0
4465750,3654250,0
4466250,3654250,0
4466750,3654250,0
4467250,3654250,0
4467750,3654250,0
4468250,3654250,0
4468750,3654250,0
4469250,3654250,0
4469750,3654250,0
4470250,3654250,0
4470750,3654250,0
4471250,3654250,0
4471750,3654250,0
4472250,3654250,0
4472750,3654250,0
4473250,3654250,0
4473750,3654250,0
4474250,3654250,0
4474750,3654250,0
4475250,3654250,0
4475750,3654250,0
4476250,3654250,0
4476750,3654250,0
4477250,3654250,0
4477750,3654250,0
4478250,3654250,0
4478750,3654250,0
4479250,3654250,0
4479750,3654250,1
4480250,3654250,1
4480750,3654250,1
4481250,3654250,1
4481750,3654250,1
4482250,3654250,1
4482750,3654250,1
4483250,3654250,1
4483750,3654250,1
4484250,3654250,1
4484750,3654250,1
4485250,3654250,1
4485750,3654250,1
4486250,3654250,1
4486750,3654250,1
4487250,3654250,1
4487750,3654250,1
4488250,3654250,1
4488750,3654250,1
4489250,3654250,1
4489750,3654250,1
4490250,3654250,1
4490750,3654250,1
4491250,3654250,1
4491750,3654250,1
4492250,3654250,1
4492750,3654250,1
4493250,3654250,0.505247126116429
4493750,3654250,0
4494250,3654250,0
4494750,3654250,0
4495250,3654250,0
4495750,3654250,0
4496250,3654250,0
4496750,3654250,0
4497250,3654250,0
4497750,3654250,0
4498250,3654250,0
4498750,3654250,0
4499250,3654250,0
4499750,3654250,0
4500250,3654250,0
4500750,3654250,0
4501250,3654250,0
4501750,3654250,0
4502250,3654250,0
4502750,3654250,0
4503250,3654250,0
4503750,3654250,0
4504250,3654250,0
4504750,3654250,0
4505250,3654250,0
4505750,3654250,0
4506250,3654250,0
4506750,3654250,0
4507250,3654250,0
4507750,3654250,0
4508250,3654250,0
4508750,3654250,0
4509250,3654250,0
4509750,3654250,0
4510250,3654250,0
4510750,3654250,0
4511250,3654250,0
4511750,3654250,0
4512250,3654250,0
4512750,3654250,0
4513250,3654250,0
4513750,3654250,0
4459750,3653750,0
4460250,3653750,0
4460750,3653750,0
4461250,3653750,0
4461750,3653750,0
4462250,3653750,0
4462750,3653750,0
4463250,3653750,0
4463750,3653750,0
4464250,3653750,0
4464750,3653750,0
4465250,3653750,0
4465750,3653750,0
4466250,3653750,0
4466750,3653750,0
4467250,3653750,0
4467750,3653750,0
4468250,3653750,0
4468750,3653750,0
4469250,3653750,0
4469750,3653750,0
4470250,3653750,0
4470750,3653750,0
4471250,3653750,0
4471750,3653750,0
4472250,3653750,0
4472750,3653750,0
4473250,3653750,0
4473750,3653750,0
4474250,3653750,0
4474750,3653750,0
4475250,3653750,0
4475750,3653750,0
4476250,3653750,0
4476750,3653750,0
4477250,3653750,0
4477750,3653750,0
4478250,3653750,0
4478750,3653750,0
4479250,3653750,0
4479750,3653750,1
4480250,3653750,1
4480750,3653750,1
4481250,3653750,1
4481750,3653750,1
4482250,3653750,1
4482750,3653750,1
4483250,3653750,1
4483750,3653750,1
4484250,3653750,1
4484750,3653750,1
4485250,3653750,1
4485750,3653750,1
4486250,3653750,1
4486750,3653750,1
4487250,3653750,1
4487750,3653750,1
4488250,3653750,1
4488750,3653750,1
4489250,3653750,1
4489750,3653750,1
4490250,3653750,1
4490750,3653750,1
4491250,3653750,1
4491750,3653750,1
4492250,3653750,1
4492750,3653750,1
4493250,3653750,1
4493750,3653750,1
4494250,3653750,1
4494750,3653750,0.398718634066971
4495250,3653750,0
4495750,3653750,0
4496250,3653750,0
4496750,3653750,0
4497250,3653750,0
4497750,3653750,0
4498250,3653750,0
4498750,3653750,0
4499250,3653750,0
4499750,3653750,0
4500250,3653750,0
4500750,3653750,0
4501250,3653750,0
4501750,3653750,0
4502250,3653750,0
4502750,3653750,0
4503250,3653750,0
4503750,3653750,0
4504250,3653750,0
4504750,3653750,0
4505250,3653750,0
4505750,3653750,0
4506250,3653750,0
4506750,3653750,0
4507250,3653750,0
4507750,3653750,0
4508250,3653750,0
4508750,3653750,0
4509250,3653750,0
4509750,3653750,0
4510250,3653750,0
4510750,3653750,0
4511250,3653750,0
4511750,3653750,0
4512250,3653750,0
4512750,3653750,0
4513250,3653750,0
4513750,3653750,0
4459750,3653250,0
4460250,3653250,0
4460750,3653250,0
4461250,3653250,0
4461750,3653250,0
4462250,3653250,0
4462750,3653250,0
4463250,3653250,0
4463750,3653250,0
4464250,3653250,0
4464750,3653250,0
4465250,3653250,0
4465750,3653250,0
4466250,3653250,0
4466750,3653250,0
4467250,3653250,0
4467750,3653250,0
4468250,3653250,0
4468750,3653250,0
4469250,3653250,0
4469750,3653250,0
4470250,3653250,0
4470750,3653250,0
4471250,3653250,0
4471750,3653250,0
4472250,3653250,0
4472750,3653250,0
4473250,3653250,0
4473750,3653250,0
4474250,3653250,0
4474750,3653250,0
4475250,3653250,0
4475750,3653250,0
4476250,3653250,0
4476750,3653250,0
4477250,3653250,0
4477750,3653250,0
4478250,3653250,0
4478750,3653250,0
4479250,3653250,0
4479750,3653250,1
4480250,3653250,1
4480750,3653250,1
4481250,3653250,1
4481750,3653250,1
4482250,3653250,1
4482750,3653250,1
4483250,3653250,1
4483750,3653250,1
4484250,3653250,1
4484750,3653250,1
4485250,3653250,1
4485750,3653250,1
4486250,3653250,1
4486750,3653250,1
4487250,3653250,1
4487750,3653250,1
4488250,3653250,1
4488750,3653250,1
4489250,3653250,1
4489750,3653250,1
4490250,3653250,1
4490750,3653250,1
4491250,3653250,1
4491750,3653250,1
4492250,3653250,1
4492750,3653250,1
4493250,3653250,1
4493750,3653250,1
4494250,3653250,1
4494750,3653250,1
4495250,3653250,0.522042960805199
4495750,3653250,0
4496250,3653250,0
4496750,3653250,0
4497250,3653250,0
4497750,3653250,0
4498250,3653250,0
4498750,3653250,0
4499250,3653250,0
4499750,3653250,0
4500250,3653250,0
4500750,3653250,0
4501250,3653250,0
4501750,3653250,0
4502250,3653250,0
4502750,3653250,0
4503250,3653250,0
4503750,3653250,0
4504250,3653250,0
4504750,3653250,0
4505250,3653250,0
4505750,3653250,0
4506250,3653250,0
4506750,3653250,0
4507250,3653250,0
4507750,3653250,0
4508250,3653250,0
4508750,3653250,0
4509250,3653250,0
4509750,3653250,0
4510250,3653250,0
4510750,3653250,0
4511250,3653250,0
4511750,3653250,0
4512250,3653250,0
4512750,3653250,0
4513250,3653250,0
4513750,3653250,0
4459750,3652750,0
4460250,3652750,0
4460750,3652750,0
4461250,3652750,0
4461750,3652750,0
4462250,3652750,0
4462750,3652750,0
4463250,3652750,0
4463750,3652750,0
4464250,3652750,0
4464750,3652750,0
4465250,3652750,0
4465750,3652750,0
4466250,3652750,0
4466750,3652750,0
4467250,3652750,0
4467750,3652750,0
4468250,3652750,0
4468750,3652750,0
4469250,3652750,0
4469750,3652750,0
4470250,3652750,0
4470750,3652750,0
4471250,3652750,0
4471750,3652750,0
4472250,3652750,0
4472750,3652750,0
4473250,3652750,0
4473750,3652750,0
4474250,3652750,0
4474750,3652750,0
4475250,3652750,0
4475750,3652750,0
4476250,3652750,0
4476750,3652750,0
4477250,3652750,0
4477750,3652750,0
4478250,3652750,0
4478750,3652750,0
4479250,3652750,0
4479750,3652750,0.143763498058885
4480250,3652750,1
4480750,3652750,1
4481250,3652750,1
4481750,3652750,1
4482250,3652750,1
4482750,3652750,1
4483250,3652750,1
4483750,3652750,1
4484250,3652750,1
4484750,3652750,1
4485250,3652750,1
4485750,3652750,1
4486250,3652750,1
4486750,3652750,1
4487250,3652750,1
4487750,3652750,1
4488250,3652750,1
4488750,3652750,1
4489250,3652750,1
4489750,3652750,1
4490250,3652750,1
4490750,3652750,1
4491250,3652750,1
4491750,3652750,1
4492250,3652750,1
4492750,3652750,1
4493250,3652750,1
4493750,3652750,1
4494250,3652750,1
4494750,3652750,1
4495250,3652750,1
4495750,3652750,0.046775918605808
4496250,3652750,0
4496750,3652750,0
4497250,3652750,0
4497750,3652750,0
4498250,3652750,0
4498750,3652750,0
4499250,3652750,0
4499750,3652750,0
4500250,3652750,0
4500750,3652750,0
4501250,3652750,0
4501750,3652750,0
4502250,3652750,0
4502750,3652750,0
4503250,3652750,0
4503750,3652750,0
4504250,3652750,0
4504750,3652750,0
4505250,3652750,0
4505750,3652750,0
4506250,3652750,0
4506750,3652750,0
4507250,3652750,0
4507750,3652750,0
4508250,3652750,0
4508750,3652750,0
4509250,3652750,0
4509750,3652750,0
4510250,3652750,0
4510750,3652750,0
4511250,3652750,0
4511750,3652750,0
4512250,3652750,0
4512750,3652750,0
4513250,3652750,0
4513750,3652750,0
4459750,3652250,0
4460250,3652250,0
4460750,3652250,0
4461250,3652250,0
4461750,3652250,0
4462250,3652250,0
4462750,3652250,0
4463250,3652250,0
4463750,3652250,0
4464250,3652250,0
4464750,3652250,0
4465250,3652250,0
4465750,3652250,0
4466250,3652250,0
4466750,3652250,0
4467250,3652250,0
4467750,3652250,0
4468250,3652250,0
4468750,3652250,0
4469250,3652250,0
4469750,3652250,0
4470250,3652250,0
4470750,3652250,0
4471250,3652250,0
4471750,3652250,0
4472250,3652250,0
4472750,3652250,0
4473250,3652250,0
4473750,3652250,0
4474250,3652250,0
4474750,3652250,0
4475250,3652250,0
4475750,3652250,0
4476250,3652250,0
4476750,3652250,0
4477250,3652250,0
4477750,3652250,0
4478250,3652250,0
4478750,3652250,0
4479250,3652250,0
4479750,3652250,0.143763498058885
4480250,3652250,1
4480750,3652250,1
4481250,3652250,1
4481750,3652250,1
4482250,3652250,1
4482750,3652250,1
4483250,3652250,1
4483750,3652250,1
4484250,3652250,1
4484750,3652250,1
4485250,3652250,1
4485750,3652250,1
4486250,3652250,1
4486750,3652250,1
4487250,3652250,1
